ncalls,tottime,percall,cumtime,percall,filename:lineno(function)
1265,0.030144332000000003,2.3829511462450597e-05,0.052716996,4.167351462450593e-05,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 1978, '_parent_rules_from_edges')"
190,0.044342652,0.00023338237894736843,0.136021379,0.0012594572129629629,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 968, 'generateSql')"
526,0.06152967300000001,0.00011697656463878328,0.048460207000000005,0.016153402333333334,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 1511, 'run_check')"
1130,0.004192319,3.710016814159292e-06,0.009623597000000001,8.516457522123895e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 1776, '__make_generator__')"
1199,0.0008008900000000001,6.679649708090076e-07,0.001950749,1.7263265486725664e-06,"('/Users/mfuller/git/github/focus_validator/focus_validator/config_objects/focus_to_duckdb_converter.py', 2070, '_compile_condition_with_generators')"
1693,0.00044074200000000004,2.603319551092735e-07,0.0006509010000000001,3.844660366213822e-07,"('/opt/homebrew/Cellar/python@3.13/3.13.3/Frameworks/Python.framework/Versions/3.13/lib/python3.13/re/__init__.py', 330, '_compile')"
6,3.418e-06,5.696666666666667e-07,5.166e-06,8.61e-07,"('<frozen posixpath>', 229, 'expanduser')"
77,0.000596781,7.750402597402597e-06,0.001596163,2.0729389610389613e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 2190, '_form_blocks')"
2,1.584e-06,7.92e-07,2.542e-06,1.271e-06,"('/opt/homebrew/Cellar/python@3.13/3.13.3/Frameworks/Python.framework/Versions/3.13/lib/python3.13/copy.py', 62, 'copy')"
249,0.000189123,7.595301204819277e-07,0.00021545800000000002,8.652931726907631e-07,"('/opt/homebrew/Cellar/python@3.13/3.13.3/Frameworks/Python.framework/Versions/3.13/lib/python3.13/warnings.py', 488, '__enter__')"
1,2.0000000000000003e-06,2.0000000000000003e-06,0.001745,0.001745,"('/opt/homebrew/Cellar/python@3.13/3.13.3/Frameworks/Python.framework/Versions/3.13/lib/python3.13/json/__init__.py', 299, 'loads')"
54,4.9453e-05,9.157962962962964e-07,4.9453e-05,9.157962962962964e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/_pytest/logging.py', 205, 'format')"
27,4.836e-06,1.791111111111111e-07,4.836e-06,1.791111111111111e-07,"('/opt/homebrew/Cellar/python@3.13/3.13.3/Frameworks/Python.framework/Versions/3.13/lib/python3.13/logging/__init__.py', 1764, 'isEnabledFor')"
108,8.622000000000001e-05,7.983333333333335e-07,0.000456963,4.231138888888889e-06,"('/opt/homebrew/Cellar/python@3.13/3.13.3/Frameworks/Python.framework/Versions/3.13/lib/python3.13/logging/__init__.py', 698, 'format')"
3,3.125e-06,1.0416666666666667e-06,4.2510000000000005e-06,1.4170000000000002e-06,"('/opt/homebrew/Cellar/python@3.13/3.13.3/Frameworks/Python.framework/Versions/3.13/lib/python3.13/logging/__init__.py', 1361, 'getLogger')"
27,4.3748e-05,1.6202962962962964e-06,0.00010762400000000001,3.986074074074074e-06,"('/opt/homebrew/Cellar/python@3.13/3.13.3/Frameworks/Python.framework/Versions/3.13/lib/python3.13/logging/__init__.py', 1591, 'findCaller')"
27,3.0753e-05,1.139e-06,0.001654415,6.127462962962963e-05,"('/opt/homebrew/Cellar/python@3.13/3.13.3/Frameworks/Python.framework/Versions/3.13/lib/python3.13/logging/__init__.py', 1640, '_log')"
27,3.8414e-05,1.4227407407407408e-06,0.0011721280000000001,4.341214814814815e-05,"('/opt/homebrew/Cellar/python@3.13/3.13.3/Frameworks/Python.framework/Versions/3.13/lib/python3.13/logging/__init__.py', 1720, 'callHandlers')"
1,0.0007702550000000001,0.0007702550000000001,0.007422667000000001,0.007422667000000001,"('/Users/mfuller/git/github/focus_validator/focus_validator/outputter/outputter_console.py', 64, 'write')"
1400,0.001105875,7.899107142857143e-07,0.028361868000000002,2.0258477142857144e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/dtypes/missing.py', 184, '_isna')"
2,3.791e-06,1.8955e-06,1.5583e-05,7.7915e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/dtypes/missing.py', 466, 'array_equivalent')"
2,1.1209e-05,5.6045e-06,1.1209e-05,5.6045e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/dtypes/missing.py', 564, '_array_equivalent_object')"
269,0.000965137,3.5878698884758365e-06,0.002506149,9.316539033457249e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/dtypes/common.py', 1606, 'pandas_dtype')"
19,4.6965e-05,2.471842105263158e-06,7.4002e-05,3.894842105263158e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/dtypes/concat.py', 52, 'concat_compat')"
508,0.001761507,3.4675334645669294e-06,0.00595196,1.1716456692913387e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/construction.py', 517, 'sanitize_array')"
4427,0.0044877400000000005,1.0137203523831037e-06,0.038874482,8.7812247571719e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/base.py', 545, 'to_numpy')"
77,0.000293178,3.8075064935064936e-06,0.011344376000000002,0.00014732955844155846,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/frame.py', 694, '__init__')"
151,0.000129034,8.545298013245034e-07,0.000543999,3.60264238410596e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 5180, '_get_engine_target')"
4660,0.007436216000000001,1.5957545064377684e-06,0.021019739000000003,4.510673605150215e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/frame.py', 4067, '__getitem__')"
2,9.085e-06,4.5425e-06,3.875e-05,1.9375e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/indexes/base.py', 5564, 'equals')"
2,9.875000000000001e-06,4.937500000000001e-06,5.8042000000000004e-05,2.9021000000000002e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/common.py', 304, '_get_filepath_or_buffer')"
2,1.933e-05,9.665e-06,0.000141542,7.0771e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/common.py', 664, 'get_handle')"
278,0.001953024,7.02526618705036e-06,0.013551989,4.9101409420289856e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/series.py', 389, '__init__')"
2,2.0124000000000002e-05,1.0062000000000001e-05,0.008024541000000001,0.004012270500000001,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/readers.py', 868, 'read_csv')"
2,1.6538e-05,8.269e-06,2.5959e-05,1.29795e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/base_parser.py', 115, '__init__')"
2,1.0541000000000001e-05,5.270500000000001e-06,1.6250000000000002e-05,8.125000000000001e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/readers.py', 1685, '_clean_options')"
2,1.4582e-05,7.291e-06,0.0006262500000000001,0.00031312500000000004,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/readers.py', 1848, '_make_engine')"
2,4.3461e-05,2.17305e-05,0.007197417,0.0035987085,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/readers.py', 1907, 'read')"
2,2.876e-06,1.438e-06,3.7920000000000003e-06,1.8960000000000001e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/base_parser.py', 610, '_set_noconvert_dtype_columns')"
1,9.59e-07,9.59e-07,1.0420000000000001e-06,1.0420000000000001e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/base_parser.py', 1283, '_process_date_conversion')"
578,0.000657317,1.137226643598616e-06,0.0009761250000000001,1.6887975778546715e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pydantic/main.py', 1001, '_setattr_handler')"
27,0.00013054600000000002,4.835037037037038e-06,0.000292666,1.0839481481481483e-05,"('/opt/homebrew/Cellar/python@3.13/3.13.3/Frameworks/Python.framework/Versions/3.13/lib/python3.13/logging/__init__.py', 298, '__init__')"
1,2.071e-05,2.071e-05,0.028240916,0.028240916,"('/Users/mfuller/git/github/focus_validator/focus_validator/validator.py', 124, 'load')"
77,1.9666e-05,2.5540259740259743e-07,2.5337e-05,3.290519480519481e-07,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/construction.py', 196, 'mgr_to_mgr')"
77,0.000359652,4.670805194805195e-06,0.010437541,0.0001355524805194805,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/construction.py', 423, 'dict_to_mgr')"
75,0.000265865,3.5448666666666667e-06,0.0006205360000000001,8.273813333333334e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/construction.py', 638, '_extract_index')"
2,0.00023466400000000002,0.00011733200000000001,0.000468708,0.000234354,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/c_parser_wrapper.py', 60, '__init__')"
2,0.00353125,0.001765625,0.004456249000000001,0.0022281245000000003,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/io/parsers/c_parser_wrapper.py', 222, 'read')"
2,7.930000000000001e-07,3.9650000000000004e-07,1.292e-06,6.46e-07,"('/opt/homebrew/Cellar/python@3.13/3.13.3/Frameworks/Python.framework/Versions/3.13/lib/python3.13/enum.py', 199, '__get__')"
34,4.0455000000000005e-05,1.1898529411764707e-06,0.00024212700000000002,7.121382352941177e-06,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 557, 'copy')"
3,4.479e-05,1.4930000000000001e-05,7.837500000000001e-05,2.6125e-05,"('/Users/mfuller/git/github/focus_validator/.venv/lib/python3.13/site-packages/pandas/core/internals/managers.py', 2276, '_merge_blocks')"
